[72,-65,92,-68,-94,-25,-4,15,-100,-90,80,-44,3,-5,31,39,-34,-26,-72,53,-77,67,22,60,87,-31,-12,40,-75,-2,53,-65,-64,69,71,-41,92,-54,89,54,-46,-35,-53,66,26,78,-100,75,-2,32,50,-82,-100,88,-43,27,85,-96,45,49,-4,-9,14,40,-47,68,-47,-41,54,-69,-67,-1,97,-98,-67,72,44,-80,83,43,-95,22,-83,55,66,-81,0,64,64,-58,-93,-67,42,69,69,-95,1,20,33,-68,18,-46,80,58,-53,-94,-89,-11,-23,58,4,70,57,-15,-69,82,61,63,-2,83,18,-62,-100,4,-16,94,-15,-15,49,84,87,78,-58,62,42,47,-34,-63,98,-40,-56,84,-59,38,-52,-32,76,-18,-3,81,95,44,-47,21,-69,6,12,18,58,82,-87,28,3,29,19,95,28,-98,43,26,86,-69,-93,13,40,-62,-77,28,6,2,-15,-44,-37,59,-34,94,13,83,-81,-46,-88,-21,33,30,78,50,17,-50,5,-24,82,14,-55,45,-40,-82,-60,-22,45,61,-5,-8,10,65,3,-16,41,-98,-60,12,-32,6,68,12,0,-97,87,3,-65,-53,-26,99,11,-52,61,-91,0,30,42,-50,4,2,90,95,-8,40,-26,-4,-54,60,87,-65,-7,29,-27,61,-40,42,-82,-15,47,-3,-43,88,-58,-51,-39,-99,-37,70,72,94,-34,-36,52,-9,-45,-32,69,-19,-64,-71,-66,-43,64,7,4,-10,-57,-59,-28,-75,-41,-99,76,8,-94,-88,-50,60,-47,-82,-79,98,60,-38,-48,56,-45,97,-98,-20,-12,-59,-54,55,-82,-50,96,15,-66,72,24,13,16,-14,-53,-63,88,-26,-53,58,9,-27,74,3,94,-11,38,2,23,-99,-13,82,30,-1,-6,-69,99,-81,81,97,5,-20,-38,-21,98,-67,-23,4,-72,-90,-88,-1,12,-69,77,-41,68,12,6,69,-8,-63,-68,53,-90,-80,-2,91,87,5,87,-86,-21,-79,-45,45,-44,-50,37,-46,50,-95,21,-13,-93,73,-31,-97,-3,-64,-71,33,30,-72,71,-17,-4,23,-81,70,-71,-82,3,59,66,-82,-86,69,-56,-100,98,82,-34,-49,91,-73,43,-57,54,-12,19,8,-10,-34,9,80,-98,71,-56,69,-68,-29,10,-38,76,77,32,-28,-73,74,52,40,-51,-5,-93,-57,-79,17,-57,4,-3,-20,92,-51,-82,-92,-95,-39,48,-100,25,-38,-43,28,-13,-70,-14,-42,-10,26,-69,-53,73,-55,48,-81,-78,-78,-16,-6,30,-55,53,-72,57,55,-49,-4]
[94,28,-2,72,-64,-59,-78,-24,82,-26,38,-24,-52,-71,37,10,-65,87,-21,93,83,-33,-2,-77,-73,77,78,65,-55,61,43,-100,-9,-72,-1,66,-43,-74,-28,79,23,-67,-33,-47,58,-32,-99,-50,-26,60,20,-59,-18,-1,-35,2,99,41,-47,70,-26,-56,58,-42,-51,-97,91,-54,88,6,58,-31,44,-24,-99,-37,-1,40,27,-49,-43,78,77,-33,-5,-55,-43,96,-22,61,53,-26,78,-81,2,0,-80,46,83,-8,49,13,-19,-90,-57,22,97,-75,-67,-15,-72,-3,-42,85,85,91,18,-26,-4,-66,-100,24,18,-45,-53,11,61,-68,96,-57,-99,-36,47,50,-52,-2,26,-80,-94,-57,74,10,-37,72,-49,-22,-91,17,66,94,-52,-53,-95,3,-55,-92,-77,51,67,48,36,-94,12,-58,75,-34,47,-7,-69,-27,-24,-32,-41,36,69,25,49,-19,-29,97,12,-80,-43,-74,32,-3,-40,9,-33,-88,26,-50,38,-97,-67,-82,13,-56,78,23,-30,-58,-53,2,43,54,-75,-98,-100,5,57,-69,-56,76,-59,33,-38,-1,90,50,62,-94,-4,-99,36,-76,50,-68,93,81,-46,49,-79,-53,-44,28,-64,65,59,-48,87,-45,-17,-65,38,28,38,59,-25,-48,-52,71,-22,-80,72,-3,31,20,-62,-55,35,9,26,93,71,-37,34,78,-36,-60,7,-81,36,-42,-76,-58,-11,77,23,-36,-9,97,-88,32,33,-85,-33,-2,31,29,-27,27,-90,-97,-2,-84,67,55,6,-32,-23,64,-46,-52,33,-1,48,-34,47,-94,-47,4,-38,-39,-75,-99,-28,90,0,-32,11,16,-12,67,-88,11,47,39,70,-18,-73,27,-59,-11,59,-83,-57,21,-13,-32,-54,-71,-5,67,80,65,51,70,19,-10,-29,-69,85,-68,46,-94,-17,-42,-4,-84,-96,57,45,-67,-56,10,26,-100,94,89,70,-35,-25,42,61,9,72,49,-45,-93,-42,94,24,47,99,25,3,-74,-76,8,13,37,97,-81,-32,-17,28,31,40,40,21,26,-16,-53,-58,46,-57,-18,35,48,28,-35,20,-5,16,-60,-58,65,12,1,-82,-72,11,-79,48,97,-95,-15,-81,62,28,-24,62,49,-23,60,-58,-51,74,74,-31,87,55,-54,63,-12,-54,66,-34,74,-80,-22,39,-1,-51,-81,-74,-89,-81,-100,99,20,-2,-50,87,-74,-38,95,57,62,37,69,-54,13,82,-100,-11,10,95,81,99,4,-33,24,-59,-59,27,-15,-28,-96,-94,-98,-34,-36,-34,65,-23,88,41,27]
[53,-55,-80,-80,69,99,87,-7,95,-91,-82,-94,-100,96,58,-75,-63,9,94,-34,55,-92,-45,17,73,-77,29,25,-92,-80,-47,-86,51,-40,28,-95,52,40,70,-93,-76,68,-17,-5,34,14,24,-56,91,-29,-59,14,90,52,17,-84,-5,-60,-6,-34,32,-35,55,-5,59,9,-24,-22,37,-75,-35,72,14,48,-62,-67,38,-19,89,-7,-13,36,72,41,-76,48,36,54,-42,93,14,24,-99,24,-59,-10,37,4,-12,49,9,-38,30,2,-21,48,40,-95,46,-27,-59,-96,-39,84,-65,95,-92,-97,21,-31,72,-98,-16,-33,2,89,26,-29,64,-38,-31,32,-80,54,-48,-8,29,-91,-8,30,66,32,-35,21,68,-30,-77,88,-5,82,-61,-52,-94,-71,80,27,96,7,-41,90,-58,10,-66,-59,25,26,84,-46,-46,78,-94,19,76,-21,-32,-96,21,-9,-93,-100,9,-63,54,-9,44,75,22,4,-89,50,-21,83,21,13,43,18,-50,93,33,-88,67,-20,-90,26,90,-63,-9,97,-51,-86,-96,-61,-90,-21,22,17,-42,-17,75,-6,47,83,22,-66,-58,-21,-31,-58,21,96,71,9,-1,-57,-59,-38,-43,-56,64,24,65,52,72,-50,-70,-24,-68,60,7,2,-18,29,-65,26,-48,76,33,19,-73,-48,39,98,-33,-97,-64,-98,15,-62,29,-32,86,94,-92,21,53,-93,-68,57,31,-64,-31,23,96,38,17,54,-70,-77,69,-42,13,26,4,-12,47,-30,-84,-30,-78,36,66,-70,-90,-71,-35,-20,31,51,22,-98,-72,75,42,44,-17,-53,99,72,-93,-60,51,-45,-36,35,-13,-91,-31,-72,-4,-38,-64,-1,-76,78,-46,34,-21,-6,-4,55,70,86,-42,-10,43,1,21,-82,-74,-96,99,-24,-68,-85,66,-13,30,-34,85,50,56,39,72,3,66,83,65,66,79,-98,94,-43,53,74,89,-23,12,7,66,-91,-22,-67,-85,-11,-18,78,82,-14,75,-17,-94,24,24,32,59,56,-74,-94,83,-9,-55,-48,-59,63,50,-47,-55,-52,36,-50,-52,-54,39,31,-38,93,26,-69,17,-32,-29,79,40,18,51,-50,-33,-65,70,66,9,99,81,98,63,-92,-57,68,-49,64,29,21,-19,52,28,-1,-64,46,-25,-38,25,70,-98,-41,23,-15,11,-64,-18,-90,-61,-28,42,21,38,34,6,27,50,91,-46,67,53,-11,20,82,-62,21,-98,-6,95,4,1,26,52,-10,-16,-77,-10,47,0,54,-28,-9,38,76,-6,-72,-46,-10]
[60,-19,98,15,-75,61,2,94,-7,-88,11,-8,-64,97,-79,5,13,61,50,18,-67,11,60,39,51,-20,-83,-38,-93,-75,-31,28,-3,-45,-8,-86,-51,86,38,7,57,73,-17,48,35,-80,-30,72,-56,83,-27,-68,-65,-5,-54,-30,54,-45,-72,94,26,73,29,-91,-43,20,35,-10,13,-81,-48,-27,98,31,-70,50,-16,26,-53,25,-26,-39,2,-53,-50,-88,-78,45,-34,-13,14,-96,-18,-5,85,-71,36,-24,-13,-87,28,57,-55,-88,-84,-29,-43,37,-9,-57,92,-70,71,55,80,94,8,9,29,-30,75,4,-88,-64,33,91,-30,-48,1,81,9,37,-76,-28,31,40,-50,-36,-33,-69,55,38,30,81,67,-84,-57,-52,71,79,-46,-57,-27,-72,53,86,50,99,-6,42,-43,45,83,33,-53,39,4,-91,9,-53,57,-100,57,87,56,-24,-62,-80,-41,7,-23,-15,-39,30,84,-100,-3,-70,24,96,-56,-41,-88,-60,92,-83,-30,-21,32,-1,-59,72,82,30,-98,-93,82,-59,-77,-67,-79,46,55,0,90,30,7,91,-32,-4,-28,37,-47,31,74,95,73,-7,-56,-17,-70,-74,58,-14,-70,-46,12,-46,29,-30,-65,-56,84,57,88,36,30,6,-25,91,15,92,-10,16,-1,51,59,94,-68,77,47,84,90,-29,80,-6,-87,88,27,91,64,22,22,68,65,80,46,-52,-19,88,-76,-52,49,42,-3,65,-31,9,-54,-88,-68,33,-27,89,-16,76,-74,55,-24,32,-19,-9,-37,-79,-32,7,-57,-93,47,-39,-51,-61,94,-97,-89,87,35,-39,31,98,-7,-51,34,-91,-28,79,61,-45,-11,-78,54,67,-80,-3,-82,91,29,-7,-42,10,68,10,-8,-49,61,20,-1,-87,94,-80,98,7,-82,31,-12,-63,42,-90,80,-50,-35,-30,-21,55,45,-2,-38,-12,60,75,-58,78,37,72,-59,52,-64,18,11,-6,-81,29,25,-10,82,3,13,29,71,-59,81,7,14,32,-88,-90,-20,17,-26,-68,-41,-67,-72,45,66,26,-91,66,-96,10,-29,48,-90,-79,-20,-31,-20,4,50,-55,69,44,-87,-4,40,-68,-28,-42,-35,-9,-21,11,52,30,-29,64,90,65,-18,-15,-19,-69,29,45,83,-37,44,31,46,64,-27,30,-6,28,39,-73,-22,-51,-57,-23,96,-8,-56,-55,-92,-41,24,40,31,52,-69,66,-41,-26,67,-65,-91,4,40,-73,46,-65,45,42,-72,45,-69,39,-99,-77,-30,-74,52,3,-19,86,-2,-65,-67,19]
[-73,-44,65,-37,-74,-78,61,-80,-18,59,-64,43,53,-6,-70,-41,37,-81,-26,3,-78,16,-76,44,-29,-55,18,51,60,63,76,-30,-61,25,42,-3,-55,48,-23,15,76,89,-52,-38,75,9,-51,67,74,80,62,-75,-50,-55,5,-75,35,49,56,54,4,38,21,-58,-54,10,-3,25,82,-80,49,52,24,94,-99,-68,24,-29,21,-56,46,-29,6,-28,4,57,-90,72,-11,84,-90,-87,-89,-83,-2,30,-18,-64,10,61,-65,89,36,-57,42,81,-70,1,12,-39,-78,-59,-21,-98,-45,80,3,-19,62,-91,24,-39,4,-94,29,-60,-31,-87,-67,-30,-62,27,-23,4,59,-80,33,-69,20,17,-42,-14,29,97,-49,-7,7,-15,34,-88,77,-28,22,33,-21,83,-90,10,21,57,-95,-79,52,-95,16,32,-67,-41,55,99,-6,92,15,-57,-60,-2,-37,-90,-63,-49,58,32,-29,13,-19,-76,-86,-14,10,-81,-29,37,56,36,96,-55,59,70,34,-12,50,-86,-76,-62,7,-81,90,-53,-33,82,97,-22,3,77,49,-32,54,33,-63,-71,-80,-84,-6,45,99,4,-33,-39,-44,-67,34,-49,-85,79,-6,-69,62,91,-36,-72,67,87,-80,99,-67,-87,-50,21,49,1,-79,87,-62,9,-38,25,65,-79,31,35,89,-2,-98,-96,66,-61,29,16,76,-37,20,-59,22,-91,-51,40,-48,57,34,-28,-42,-93,-88,36,-42,94,43,1,-60,90,-61,46,-21,-72,-3,-9,39,-91,4,-1,80,-74,-63,34,-22,-28,-95,98,-5,-8,-2,70,93,8,9,15,-84,89,-66,13,-6,56,-16,-62,-86,-84,-25,-99,-47,-18,-33,90,-21,29,-76,39,-35,-61,50,-30,71,-53,57,-23,53,31,81,34,86,45,-46,-83,20,34,-96,23,53,74,-11,-96,-79,-42,47,-9,14,47,51,36,-32,-86,66,14,92,85,-36,-57,55,-87,82,-68,-61,-40,24,17,-38,-47,-86,-91,62,73,-82,58,-97,-92,19,80,-10,77,-16,-79,59,10,73,24,-62,20,-75,94,-61,61,-61,13,-14,-37,55,33,84,76,-89,-60,3,74,66,-71,-85,-87,-69,-45,22,-26,51,39,93,-53,69,22,-7,-8,14,-56,97,-4,93,14,-92,69,55,-98,-31,44,-3,-76,45,28,-94,39,-75,92,16,58,-75,51,-29,-84,16,84,-64,2,-56,34,31,-85,73,6,94,37,89,86,-8,-58,-77,-64,-41,-35,28,80,-35,-14,85,-90,-87,-12,50,44,-72,-39,90,-10,-38,51]
[81,66,-34,-79,98,58,-24,83,49,80,99,-13,0,41,58,72,-40,29,35,92,-62,-2,-26,-88,-82,-88,34,-65,-100,-96,-87,25,-70,-1,45,-15,-11,89,11,88,43,-96,-1,51,-55,87,-32,-21,-48,-100,37,52,13,69,32,0,89,7,-6,76,-18,43,71,12,-12,-62,83,-54,50,-86,86,53,33,41,12,-32,21,-23,40,-41,85,-27,18,82,54,-29,-74,-85,91,-30,-25,42,-40,62,91,-5,86,74,-39,62,41,-82,65,72,81,25,-13,-16,78,-48,-30,-19,-88,87,-46,78,-3,95,-56,57,20,1,73,-64,41,58,-90,64,-70,24,-82,4,2,-4,-76,-21,84,16,67,-3,18,-37,-33,43,-50,-29,-51,88,-6,-94,-50,-78,43,-13,-56,13,-77,-65,-26,34,-10,-68,-46,92,-35,-51,-16,68,-86,-65,-12,-82,99,35,-18,51,-6,-88,36,40,20,-93,89,38,65,9,-91,11,-12,4,-90,-78,75,61,-67,94,-55,-79,76,5,42,-10,-82,75,-41,-1,47,-100,35,87,-58,-90,-100,-21,48,69,94,-61,80,81,5,82,51,-58,97,67,80,98,47,-41,-56,-19,-90,12,50,76,31,-8,-61,-11,-96,63,-12,58,-86,41,60,8,-94,-64,31,23,61,96,15,-57,40,63,-86,-95,-41,87,44,-77,28,58,39,48,-6,30,9,16,34,65,-43,60,62,86,67,13,13,-80,-68,21,-34,47,-39,5,-48,-47,-84,-39,57,2,9,25,-19,-25,-98,65,18,96,57,44,-39,76,-39,-60,96,18,-41,77,-34,-68,46,75,-18,38,57,41,56,64,92,35,4,-56,-17,-90,17,36,-82,-81,-43,87,91,1,93,-31,72,-29,87,-92,72,25,-82,-92,-66,97,-9,54,88,-39,-23,-51,-84,40,50,57,-12,2,-8,1,-73,80,52,2,-64,47,38,8,27,-25,29,-60,-20,-89,-43,-65,-86,-81,-41,15,-19,-57,43,15,52,38,-7,91,26,-43,97,21,-39,69,-1,50,23,-90,75,-88,-15,89,0,3,77,25,11,30,4,21,6,48,8,-71,-50,95,90,-57,26,9,8,95,-75,8,53,-42,78,14,-71,14,54,-6,-62,2,97,-39,-37,21,8,-72,-20,-4,-58,25,18,-39,66,-51,56,81,53,-23,-74,40,-60,-4,58,-69,88,-17,77,-49,-75,-43,39,81,39,85,-84,53,12,62,-87,-78,93,-13,-94,77,-74,-80,30,-2,-95,36,-19,40,-90,-26,-72,93,-81,-12,67,-23,-87,58,-1,-91]
[-68,-48,-38,72,-74,16,3,25,-59,54,-88,87,-60,49,90,-84,96,1,20,-48,-29,24,-88,90,-23,-34,-21,-52,73,48,-38,56,-2,82,36,29,87,-67,10,-89,-84,49,21,-74,82,31,-58,-19,-40,-72,68,54,-69,-14,17,92,87,-3,-98,-15,-97,-32,96,-63,-18,98,19,-90,39,-18,-9,-26,75,5,-72,34,33,82,-46,80,50,-53,27,67,29,-44,-53,-55,96,64,-29,-26,65,50,34,-16,-84,-64,-98,-6,-42,-46,97,52,-79,-6,73,-21,-24,84,52,21,-26,-41,-21,-96,82,85,-65,-53,38,-72,66,69,-72,-19,-32,-92,48,37,-11,97,91,-70,40,67,16,95,-24,97,-71,67,94,-44,92,-89,-84,-21,-30,53,4,-23,-1,-44,-20,20,-4,42,-16,-25,50,81,-71,67,-8,-83,92,-78,38,28,-98,-12,82,23,-1,-75,51,-47,76,6,13,93,10,98,85,-11,80,45,-91,0,-100,-72,-23,-45,80,48,11,44,-10,72,20,90,90,52,61,1,-88,80,85,77,-27,63,67,-35,2,88,54,-94,46,-42,-22,-48,-77,96,7,-76,-52,-80,-27,-34,-2,-49,-86,81,61,-79,-40,41,-25,-11,-88,84,-65,96,-45,84,91,-62,51,-100,7,-23,-83,-87,61,53,2,-45,-83,60,6,28,-62,78,-8,-24,13,27,43,70,-10,4,5,46,0,80,-26,91,-19,-8,75,-37,-70,-19,-92,92,-53,-40,10,-39,-22,42,6,-2,-68,-83,45,-40,-12,67,16,-55,-11,-11,92,10,18,-9,-44,81,40,42,80,-66,-1,50,72,56,-92,89,-63,-42,3,43,4,67,91,20,-13,89,10,-65,45,73,-5,-71,-52,65,-84,37,-99,-89,-3,-8,-32,22,6,-40,65,94,1,65,70,-95,-88,-96,73,19,-72,51,80,-6,-26,-40,76,-41,64,-82,-89,-62,-97,57,81,-75,-93,98,-68,-22,56,-42,78,54,8,-42,16,66,98,63,-83,96,-23,-46,77,11,-8,-97,83,-6,-92,5,27,-66,26,-75,-65,58,-77,1,-52,-37,-100,86,-23,71,11,57,40,83,-32,-6,-88,-73,-96,-70,-86,-11,-48,-46,82,27,8,87,-95,61,-51,81,9,-98,-45,19,48,40,-69,88,24,74,18,99,54,33,-94,-33,-30,35,5,-15,-18,-88,22,75,-45,65,-69,-62,1,-98,-88,91,-51,10,13,-79,15,18,-12,34,-44,-18,27,3,-38,7,-23,-16,-94,98,-1,48,-5,-93,-53,-47,-75,-26,45,88,-6,49,68,60]
[-60,-10,65,92,-45,8,87,-99,45,-28,-96,-64,83,-70,20,-84,42,52,-98,96,-89,-25,-17,11,47,39,-89,-56,-18,-33,80,-44,-66,-63,-26,66,-78,99,60,-7,67,44,41,-52,-5,-27,-13,-38,-72,58,58,87,51,-77,96,-93,-86,-26,-17,66,-85,96,-11,-21,-46,-92,-100,60,29,19,44,15,-3,21,-44,-26,-80,-58,-58,-76,-43,-100,76,-73,-17,-32,0,-8,-10,-85,80,-75,98,-53,-87,98,-7,-17,-5,-61,35,71,-74,37,21,-17,99,-74,43,-43,30,33,25,-47,-46,6,-69,-35,86,-14,-93,53,47,-21,-13,41,86,-25,-84,65,-93,-18,94,64,2,60,-15,-29,77,35,-4,-60,34,-79,-5,-86,23,-2,70,43,-45,9,-32,-59,-10,99,94,74,-84,76,-47,-86,13,20,-60,-19,-87,-11,-54,-87,-37,47,98,56,-45,52,69,-26,-96,22,98,74,22,45,79,-13,44,5,-86,77,57,95,40,83,-47,31,63,47,-22,54,-41,96,-12,25,-41,43,-32,-46,-51,14,-49,46,61,-31,-89,-58,14,54,74,1,64,-38,7,98,51,12,21,-90,5,93,61,57,-78,97,-88,-87,-31,-19,-39,-77,44,1,75,-75,64,-55,-74,84,54,-34,-33,39,49,10,-91,76,-8,68,-53,33,-73,24,-29,61,-39,83,23,-64,9,-10,-2,-80,-38,0,53,-75,-6,-39,-52,-48,78,68,-21,-49,-45,45,-12,-76,-23,-92,-46,-8,44,-80,-37,98,46,47,-94,36,79,61,-40,-97,-82,-5,20,-3,61,18,-64,-8,8,32,54,-78,-74,-70,75,-100,52,11,59,-5,94,-100,-67,95,-57,5,72,70,-38,-70,-66,97,-38,-39,8,5,-9,-45,-6,-51,-6,-15,-95,-50,92,-62,-54,-37,-30,50,37,98,-5,92,-7,-50,28,60,-7,46,-100,6,-80,95,44,-69,73,-35,2,21,-61,-64,-2,-88,99,-52,67,-20,-6,-31,18,-16,64,-59,-76,98,64,22,-57,12,70,53,-85,-95,63,-49,-43,96,72,-58,92,-96,-70,-73,-54,-11,68,-19,-12,41,49,-26,54,-98,-60,12,41,91,-87,39,-33,14,-34,-7,56,-86,-78,-13,-75,-63,52,78,-51,-69,7,36,-65,15,-59,-73,-57,48,-38,66,4,12,-70,15,-6,-78,-51,25,-53,-22,-95,-12,-13,-70,-39,25,44,93,-42,70,15,6,19,-67,-36,78,37,-84,-28,-30,18,-35,-99,81,-79,-65,-18,-19,-37,-27,-28,7,72,-28,-76,-8,-3,19,-23,-75,60,94]
[-16,-94,61,28,-93,-5,-28,-45,-29,79,-77,-41,9,-34,1,-94,95,28,-13,-63,-6,-42,-86,99,-94,45,-83,-48,30,-47,24,-89,-30,15,-27,-40,2,38,91,3,-13,-10,-12,65,-32,50,51,-86,-29,72,-99,6,-60,-17,39,-32,-41,72,-7,-57,-95,-80,-54,-73,-29,-44,-28,33,58,-34,33,38,22,-40,5,65,-87,70,78,-11,-29,89,-38,68,4,89,16,59,25,2,-62,10,11,-6,48,-64,-92,-70,89,-82,-77,-100,-2,-85,-38,84,-89,-56,-74,57,-14,-83,-26,-2,-95,-20,-16,-28,12,-61,1,99,-89,0,60,0,-20,41,-12,9,-4,-47,13,-17,-86,-94,48,99,-47,-81,-51,-36,40,24,14,-40,74,-44,81,89,83,90,39,-62,80,97,-69,-46,22,65,37,72,45,-63,79,48,6,99,7,-84,-77,-100,-33,-65,31,-8,-23,6,-2,-82,-33,-80,85,39,42,-1,29,45,10,-72,-20,-22,-67,39,69,6,-21,22,25,-34,-47,88,-74,-63,-36,-63,-17,-84,1,-55,76,80,-86,0,67,98,-100,-60,-17,-76,15,-16,56,35,-91,71,-93,-40,-97,18,-84,27,52,39,-23,-28,-5,-37,-23,-92,-20,24,-44,60,34,58,-28,-5,-45,86,-19,46,-61,45,-87,36,53,72,80,64,-52,76,22,-86,57,-32,36,87,54,-4,-44,-8,91,-100,-1,73,38,-91,73,-61,72,-24,72,-76,-58,21,-24,-68,-67,49,-13,-84,-22,91,-89,-85,8,-85,8,89,67,-91,-40,-89,-35,69,-28,-2,79,-38,1,56,-69,-80,-18,-4,-81,-88,-68,-75,77,19,68,45,-72,-48,47,-74,-71,-70,44,-46,35,-3,-11,91,-76,98,27,-51,-91,-15,20,19,4,-98,-15,7,-96,47,61,62,-4,6,-21,-52,-96,2,55,-69,36,-38,-96,90,-10,85,4,-28,38,67,21,37,-16,65,50,52,-22,-53,97,30,-1,42,-29,-56,-13,40,-15,-49,-88,42,-10,-37,56,46,60,-63,-28,-20,-4,8,-4,-6,-40,-26,64,50,12,60,62,87,12,71,45,-32,-33,-87,34,60,-35,-17,97,-1,-68,-36,46,-20,97,-65,20,-77,-18,-96,46,36,63,-32,44,77,49,97,-15,-39,-60,4,50,26,48,34,-55,-24,71,37,-93,-78,26,0,-26,-92,78,-12,-89,-30,8,-20,-84,60,-81,-37,-11,42,1,69,-72,50,97,-37,94,-64,7,19,40,77,40,-64,-75,19,-25,45,-32,15,44,0,62,72,-52,-60,-43,72,-30,-1]
[4,-72,-59,-42,-74,41,-23,22,24,-24,98,61,-2,-78,47,71,-95,-15,-21,-3,4,-75,-22,-61,87,70,-94,-31,75,-16,-33,-83,-10,48,28,-66,34,63,-10,-52,26,-83,-61,-98,-52,-56,84,-36,37,-92,-33,63,-87,-99,-88,-91,-94,-37,-24,65,-76,53,70,19,-74,66,22,-20,59,-85,55,-60,-46,85,74,-64,42,-82,-17,6,-86,70,26,66,-88,-48,-82,-90,-23,72,-48,14,49,7,56,-86,-45,-27,44,95,-38,-90,37,0,1,33,-27,33,16,61,-7,-19,32,4,-28,48,42,-11,53,-25,26,44,-78,-90,-54,13,-60,2,-76,17,4,-39,-9,96,-57,95,94,32,-26,-13,-74,60,-31,-55,-41,-95,54,32,-44,-35,12,-66,14,48,-4,-61,-2,48,18,-12,-14,71,-15,41,-54,96,-75,89,-69,51,37,-68,-85,12,48,-86,62,-46,-58,90,33,-25,3,21,77,-20,88,60,-25,63,35,38,93,63,-16,15,-53,-89,-16,-90,78,-23,-80,-74,-87,-11,-91,40,-17,-38,7,-26,-64,20,83,-38,47,23,-98,-80,99,-85,-26,-78,37,80,-61,11,33,-92,94,-10,9,91,73,-96,-66,-66,-56,-61,-40,-41,-58,20,48,43,83,23,-68,-15,68,-87,-21,67,99,-97,-55,99,73,-59,-35,-96,-87,89,-6,96,-89,50,-85,0,89,27,42,-30,-59,-84,-62,94,-21,-5,-61,68,-52,-18,-57,-40,-45,12,-53,87,43,29,55,82,-63,-64,-22,-79,-93,-100,-57,10,-39,-48,-59,-62,-45,-74,-2,26,28,-27,13,-75,-3,87,-26,74,93,83,-23,5,31,52,71,-29,77,-79,40,-82,-100,70,-4,-67,-17,-6,-56,-33,64,3,68,73,93,-17,-29,7,0,-100,-94,-40,-55,43,36,-35,-17,0,-3,-62,-43,37,-34,62,50,-40,32,40,-4,98,-27,-13,13,9,11,-61,22,48,-38,16,99,45,-71,-54,56,-12,-100,-90,-61,-54,-96,-7,9,77,-62,-15,53,82,37,-52,78,-58,50,-53,-31,-39,-91,-65,-65,-40,-59,80,-95,-70,-84,34,-56,78,8,0,97,-53,-46,13,-54,-73,-51,-87,62,36,41,-56,-41,72,72,26,-67,-12,32,-18,-31,7,67,-48,47,-92,-5,-3,-20,41,10,-75,-76,-63,57,-40,23,77,23,60,-76,-2,-100,-42,79,-74,-33,86,95,0,-67,-96,35,77,-69,-24,-41,49,14,86,-95,-67,-48,-38,73,-26,78,-6,-24,-51,88,-70,-16,32,88,-77,84,82,71,87,-87,63]
